"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"info_dlt","(Intercept)",137.416289236591,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","dlt_stor",-2.068785174533,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","dlt_stor_so1",0.694792315915964,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","position",-2.36152932317285,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","stor",3.84760041200837,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","stor_so1",-2.83942448124328,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","surp",7.4532038291488,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","surp_so1",2.47198474958338,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","unisurp",8.0356924591893,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","unisurp_so1",1.1161126935116,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","wlen",34.5324444991961,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","wlen_so1",-7.13221070185748,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
"info_dlt","zone",-1.26769394983957,0.000610338054322646,4.65595710041954e-06,0.00121602015154487,0.0249,"*"
