"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"dlt_info","(Intercept)",333.927358767203,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","dlt_stor",-1.83186175085755,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","dlt_stor_so1",0.722266329202326,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","position",-0.117582050605584,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","stor",3.70299525406053,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","stor_so1",-1.00566705859176,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","surp",4.22799464814398,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","surp_so1",6.80872157483394,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","unisurp",2.71237903904524,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","unisurp_so1",7.18841520379513,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","wlen",5.12961717322088,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","wlen_so1",3.90247652230095,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
"dlt_info","zone",-15.8465545052744,0.00511731721789773,0.00263875128112212,0.00759588315467335,5e-05,"***"
