"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"info","(Intercept)",209.043542105313,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","position",-0.197312814488456,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","stor",0.782282329319168,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","surp",4.59663518208479,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","surp_so1",1.44525669352188,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","unisurp",6.59996270159428,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","unisurp_so1",0.886125272451773,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","wlen",9.87689728169606,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","wlen_so1",-2.47587066698024,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
"info","zone",-1.09423528624533,0.000154461381483613,-8.19865506843894e-05,0.000390909313651616,0.0993,""
