"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"dlt","(Intercept)",137.410565502748,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","dlt_stor",-1.83614321857688,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","dlt_stor_so1",0.815415197279562,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","position",-2.83367738909095,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","surp",7.38890070022835,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","surp_so1",2.6041811872352,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","unisurp",8.03737722491493,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","unisurp_so1",1.01048721960941,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","wlen",34.5952683097189,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","wlen_so1",-7.24139752267288,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
"dlt","zone",-1.30592995228504,0.00044217184265436,-0.000112677195823975,0.000997020881132695,0.0569,""
