"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"info","(Intercept)",333.926780146502,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","position",-0.0805514111198365,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","stor",2.58470541352889,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","surp",3.96680019249292,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","surp_so1",6.85359511958901,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","unisurp",2.64607253098847,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","unisurp_so1",7.32609458205896,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","wlen",5.26234107127477,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","wlen_so1",3.83809789976928,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
"info","zone",-15.8735643934996,0.00428030004810416,0.00207474358236665,0.00648585651384168,5e-05,"***"
