"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"info_dlt","(Intercept)",333.927663881882,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","dlt_stor",-1.83207458429065,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","dlt_stor_so1",0.722419552468036,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","position",-0.118152071120433,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","stor",3.70480985171408,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","stor_so1",-1.00631228425348,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","surp",4.22697714974692,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","surp_so1",6.80976238057944,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","unisurp",2.71156878466454,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","unisurp_so1",7.1869462087328,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","wlen",5.1317787729942,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","wlen_so1",3.90290481183402,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
"info_dlt","zone",-15.8470880044491,0.00118020438231521,5.12368571249054e-05,0.00230917190750552,0.0197,"*"
