"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"info_dlt","(Intercept)",199.210117717164,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","dlt_stor",-1.9977237683788,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","dlt_stor_so1",-0.689528703077357,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","position",-5.31418583682936,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","stor",8.52283821595545,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","stor_so1",-4.20984037410394,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","surp",16.7998399963729,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","surp_so1",6.25312540423939,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","unisurp",17.5892968291032,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","unisurp_so1",4.81358818597315,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","wlen",58.922541847282,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","wlen_so1",-12.6752915822216,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
"info_dlt","zone",-1.34139976808886,0.00016076568780268,-0.000218641390953699,0.000540172766559059,0.2053,""
