"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"info","(Intercept)",896.219965013802,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","position",13.5495934781404,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","stor",28.3388652392956,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","stor_so1",-11.9468685391476,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","surp",143.786498062271,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","surp_so1",19.7695068167343,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","unisurp",1.26974405951759,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","unisurp_so1",17.2757900468371,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","wlen",34.6777350864299,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","wlen_so1",-3.9430799863815,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
"info","zone",-38.4368699077069,0.00299195464133049,0.00132236000512364,0.00466154927753734,0.00025,"***"
