item,condition,word_position,word,region,stor
10,RB,11,praised,V1,10.286527439505438
10,RB,12,the,THE,6.812686454631235
10,RB,13,banker,N4,0.3960719788237891
11,CE,1,The,THE,0.0
11,CE,2,writer,N1,21.040683585662045
11,CE,3,who,WHO,35.59895237951388
11,CE,4,the,THE,46.99594409031031
11,CE,5,student,N2,42.118200007728774
11,CE,6,who,WHO,62.72223271353161
11,CE,7,the,THE,28.14113256588175
11,CE,8,soldier,N3,44.56727887538295
11,CE,9,attacked,V3,26.37964592581324
11,CE,10,visited,V2,8.412891756599167
11,CE,11,watched,V1,8.110059147770528
11,CE,12,the,THE,3.775052252790507
11,CE,13,president,N4,1.2242761606353638
11,RB,1,The,THE,0.0
11,RB,2,soldier,N3,21.040683585662045
11,RB,3,attacked,V3,20.205961662115783
11,RB,4,the,THE,16.305335978515384
11,RB,5,student,N2,16.612467755905715
11,RB,6,who,WHO,13.481607825451542
11,RB,7,visited,V2,14.327321375192762
11,RB,8,the,THE,14.013491389499277
11,RB,9,writer,N1,18.971089037672566
11,RB,10,who,WHO,9.612665860684661
11,RB,11,watched,V1,14.202842493030312
11,RB,12,the,THE,8.137863260468048
11,RB,13,president,N4,2.251805686968014
12,CE,1,The,THE,0.0
12,CE,2,chef,N1,21.040683585662045
12,CE,3,who,WHO,22.32201624834428
12,CE,4,the,THE,33.05724073239993
12,CE,5,teacher,N2,45.886492608726876
12,CE,6,who,WHO,45.32202069710209
12,CE,7,the,THE,20.898298031125496
12,CE,8,baker,N3,36.09554789832264
12,CE,9,ignored,V3,28.927661596994565
12,CE,10,helped,V2,9.847252152764186
12,CE,11,watched,V1,13.27101214576497
12,CE,12,the,THE,4.565059669294609
12,CE,13,actor,N4,1.143636689417364
12,RB,1,The,THE,0.0
12,RB,2,baker,N3,21.040683585662045
12,RB,3,ignored,V3,36.14622800385287
12,RB,4,the,THE,31.632367393706627
12,RB,5,teacher,N2,29.60375635441342
12,RB,6,who,WHO,22.06265484500989
12,RB,7,helped,V2,25.668161352421762
12,RB,8,the,THE,12.034333338024561
12,RB,9,chef,N1,25.6037394246288
12,RB,10,who,WHO,19.555989575263705
12,RB,11,watched,V1,25.995440921545732
12,RB,12,the,THE,11.1585585658706
12,RB,13,actor,N4,2.423559400538669
13,CE,1,The,THE,0.0
13,CE,2,neighbor,N1,21.040683585662045
13,CE,3,who,WHO,15.593029242061458
