sent_id,word_pos,word,stor
6,21,the,12.282794224316902
6,22,countryside,5.5603434697374725
6,23,around.,10.720725090308397
7,1,Even,0.0
7,2,"worse,",121.93846219103477
7,3,"however,",57.21486633751676
7,4,the,111.80320675175068
7,5,boar,107.50943835930634
7,6,most,86.788498726753
7,7,liked,109.06773119500744
7,8,to,100.17222576514936
7,9,go,195.55581888240053
7,10,to,127.83515377699236
7,11,the,136.30237063942414
7,12,well,222.75603943890005
7,13,that,171.7541872175933
7,14,was,153.67867096199964
7,15,in,169.3270366538721
7,16,the,135.25261820556483
7,17,wood,109.30361279591978
7,18,and,86.23955022716908
7,19,drink,81.78504753715896
7,20,its,55.956104978903404
7,21,fresh,71.13358234469615
7,22,"water,",49.872582834899085
7,23,so,32.96618877447123
7,24,that,27.23633919195084
7,25,the,33.0523190403867
