"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"roberta","(Intercept)",199.18671075967,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","position",-5.40469076048421,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","robertastor",5.50883138914832,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","robertastor_so1",-6.18224514153575,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","surp",16.627973840746,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","surp_so1",4.95741197729973,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","unisurp",17.0720877389801,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","unisurp_so1",4.584342303295,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","wlen",58.9624216771664,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","wlen_so1",-12.1226327728321,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
"roberta","zone",-1.4846830281428,0.00101953007647993,0.000467034598681001,0.00157202555427887,0.00035,"***"
