"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"bert","(Intercept)",333.927128127391,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","bertstor",3.56656350108586,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","bertstor_so1",-1.14933040337762,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","position",0.027068184297056,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","surp",3.98503359476198,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","surp_so1",6.75563628440206,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","unisurp",2.62283829388103,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","unisurp_so1",7.37967520503473,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","wlen",5.26659242381411,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","wlen_so1",3.91329132933971,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
"bert","zone",-15.8857065133483,0.00429418089295594,0.00195367927872764,0.00663468250718425,1e-04,"***"
