"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"bertlarge","(Intercept)",896.126300550938,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","bertlargestor",-0.142378520252132,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","bertlargestor_so1",-4.61009387380364,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","position",12.0444025455269,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","surp",142.564948332121,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","surp_so1",20.5010035313241,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","unisurp",2.37226387738736,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","unisurp_so1",15.92205694454,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","wlen",35.9677359949546,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","wlen_so1",-2.8222805185886,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
"bertlarge","zone",-40.0991803852036,-0.00017211024735022,-0.000617874950973101,0.000273654456272662,0.77195,""
