"predictor","term","mean_coef","mean_dll","lower_ci","upper_ci","p_value","sig"
"bertlarge","(Intercept)",260.181621864254,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","bertlargestor",-16.8448049460803,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","bertlargestor_so1",-12.3638529708798,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","position",34.5170010058659,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","surp",9.74847318339139,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","surp_so1",10.3013995594349,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","unisurp",17.8529102847839,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","unisurp_so1",1.71823759534891,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","wlen",57.0779182258163,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","wlen_so1",-15.81104872732,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
"bertlarge","zone",12.7403957949966,0.00593603998300194,0.0045125104933426,0.00735956947266128,0,"***"
